NZ_ABZS01000219.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_100, whole genome shotgun sequence
NZ_ABZS01000128.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_1, whole genome shotgun sequence
NZ_ABZS01000122.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_160, whole genome shotgun sequence
NZ_ABZS01000141.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_12, whole genome shotgun sequence
NZ_ABZS01000072.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_124, whole genome shotgun sequence
NZ_ABZS01000115.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_97, whole genome shotgun sequence
NZ_ABZS01000053.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_207, whole genome shotgun sequence
NZ_ABZS01000024.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_3, whole genome shotgun sequence
NZ_ABZS01000099.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_47, whole genome shotgun sequence
NZ_ABZS01000187.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_199, whole genome shotgun sequence
NZ_ABZS01000075.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_200, whole genome shotgun sequence
NZ_ABZS01000111.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_68, whole genome shotgun sequence
NZ_ABZS01000173.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_130, whole genome shotgun sequence
NZ_ABZS01000176.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_213, whole genome shotgun sequence
NZ_ABZS01000143.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_76, whole genome shotgun sequence
NZ_ABZS01000121.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_192, whole genome shotgun sequence
NZ_ABZS01000110.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_227, whole genome shotgun sequence
NZ_ABZS01000080.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_92, whole genome shotgun sequence
NZ_ABZS01000165.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_217, whole genome shotgun sequence
NZ_ABZS01000095.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_218, whole genome shotgun sequence
NZ_ABZS01000083.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_119, whole genome shotgun sequence
NZ_ABZS01000013.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_61, whole genome shotgun sequence
NZ_ABZS01000151.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_20, whole genome shotgun sequence
NZ_ABZS01000157.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_54, whole genome shotgun sequence
NZ_ABZS01000044.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_127, whole genome shotgun sequence
NZ_ABZS01000001.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_208, whole genome shotgun sequence
NZ_ABZS01000003.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_216, whole genome shotgun sequence
NZ_ABZS01000207.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_112, whole genome shotgun sequence
NZ_ABZS01000135.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_120, whole genome shotgun sequence
NZ_ABZS01000097.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_99, whole genome shotgun sequence
NZ_ABZS01000195.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_151, whole genome shotgun sequence
NZ_ABZS01000208.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_7, whole genome shotgun sequence
NZ_ABZS01000061.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_175, whole genome shotgun sequence
NZ_ABZS01000059.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_133, whole genome shotgun sequence
NZ_ABZS01000002.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_64, whole genome shotgun sequence
NZ_ABZS01000064.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_23, whole genome shotgun sequence
NZ_ABZS01000221.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_125, whole genome shotgun sequence
NZ_ABZS01000089.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_93, whole genome shotgun sequence
NZ_ABZS01000175.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_90, whole genome shotgun sequence
NZ_ABZS01000131.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_55, whole genome shotgun sequence
NZ_ABZS01000160.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_152, whole genome shotgun sequence
NZ_ABZS01000193.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_35, whole genome shotgun sequence
NZ_ABZS01000154.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_71, whole genome shotgun sequence
NZ_ABZS01000220.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_115, whole genome shotgun sequence
NZ_ABZS01000167.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_215, whole genome shotgun sequence
NZ_ABZS01000161.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_25, whole genome shotgun sequence
NZ_ABZS01000214.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_95, whole genome shotgun sequence
NZ_ABZS01000035.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_212, whole genome shotgun sequence
NZ_ABZS01000102.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_31, whole genome shotgun sequence
NZ_ABZS01000079.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_29, whole genome shotgun sequence
NZ_ABZS01000202.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_9, whole genome shotgun sequence
NZ_ABZS01000166.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_164, whole genome shotgun sequence
NZ_ABZS01000022.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_145, whole genome shotgun sequence
NZ_ABZS01000145.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_204, whole genome shotgun sequence
NZ_ABZS01000040.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_46, whole genome shotgun sequence
NZ_ABZS01000065.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_205, whole genome shotgun sequence
NZ_ABZS01000189.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_8, whole genome shotgun sequence
NZ_ABZS01000212.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_171, whole genome shotgun sequence
NZ_ABZS01000152.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_5, whole genome shotgun sequence
NZ_ABZS01000191.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_79, whole genome shotgun sequence
NZ_ABZS01000112.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_193, whole genome shotgun sequence
NZ_ABZS01000032.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_168, whole genome shotgun sequence
NZ_ABZS01000020.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_96, whole genome shotgun sequence
NZ_ABZS01000090.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_166, whole genome shotgun sequence
NZ_ABZS01000168.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_98, whole genome shotgun sequence
NZ_ABZS01000177.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_50, whole genome shotgun sequence
NZ_ABZS01000199.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_39, whole genome shotgun sequence
NZ_ABZS01000107.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_139, whole genome shotgun sequence
NZ_ABZS01000007.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_191, whole genome shotgun sequence
NZ_ABZS01000103.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_43, whole genome shotgun sequence
NZ_ABZS01000029.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_74, whole genome shotgun sequence
NZ_ABZS01000206.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_225, whole genome shotgun sequence
NZ_ABZS01000005.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_169, whole genome shotgun sequence
NZ_ABZS01000124.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_157, whole genome shotgun sequence
NZ_ABZS01000010.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_58, whole genome shotgun sequence
NZ_ABZS01000017.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_220, whole genome shotgun sequence
NZ_ABZS01000200.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_67, whole genome shotgun sequence
NZ_ABZS01000190.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_214, whole genome shotgun sequence
NZ_ABZS01000181.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_69, whole genome shotgun sequence
NZ_ABZS01000138.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_155, whole genome shotgun sequence
NZ_ABZS01000137.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_137, whole genome shotgun sequence
NZ_ABZS01000216.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_85, whole genome shotgun sequence
NZ_ABZS01000026.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_128, whole genome shotgun sequence
NZ_ABZS01000028.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_28, whole genome shotgun sequence
NZ_ABZS01000058.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_101, whole genome shotgun sequence
NZ_ABZS01000210.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_140, whole genome shotgun sequence
NZ_ABZS01000086.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_70, whole genome shotgun sequence
NZ_ABZS01000031.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_80, whole genome shotgun sequence
NZ_ABZS01000096.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_13, whole genome shotgun sequence
NZ_ABZS01000048.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_116, whole genome shotgun sequence
NZ_ABZS01000045.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_113, whole genome shotgun sequence
NZ_ABZS01000041.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_174, whole genome shotgun sequence
NZ_ABZS01000180.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_59, whole genome shotgun sequence
NZ_ABZS01000179.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_183, whole genome shotgun sequence
NZ_ABZS01000036.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_190, whole genome shotgun sequence
NZ_ABZS01000142.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_189, whole genome shotgun sequence
NZ_ABZS01000074.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_182, whole genome shotgun sequence
NZ_ABZS01000057.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_14, whole genome shotgun sequence
NZ_ABZS01000069.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_206, whole genome shotgun sequence
NZ_ABZS01000037.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_19, whole genome shotgun sequence
NZ_ABZS01000047.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_194, whole genome shotgun sequence
NZ_ABZS01000223.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_63, whole genome shotgun sequence
NZ_ABZS01000147.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_179, whole genome shotgun sequence
NZ_ABZS01000055.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_136, whole genome shotgun sequence
NZ_ABZS01000184.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_162, whole genome shotgun sequence
NZ_ABZS01000196.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_109, whole genome shotgun sequence
NZ_ABZS01000068.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_163, whole genome shotgun sequence
NZ_ABZS01000194.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_184, whole genome shotgun sequence
NZ_ABZS01000009.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_17, whole genome shotgun sequence
NZ_ABZS01000162.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_148, whole genome shotgun sequence
NZ_ABZS01000094.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_62, whole genome shotgun sequence
NZ_ABZS01000050.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_22, whole genome shotgun sequence
NZ_ABZS01000148.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_44, whole genome shotgun sequence
NZ_ABZS01000018.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_88, whole genome shotgun sequence
NZ_ABZS01000046.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_202, whole genome shotgun sequence
NZ_ABZS01000004.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_108, whole genome shotgun sequence
NZ_ABZS01000076.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_181, whole genome shotgun sequence
NZ_ABZS01000019.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_77, whole genome shotgun sequence
NZ_ABZS01000174.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_11, whole genome shotgun sequence
NZ_ABZS01000062.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_110, whole genome shotgun sequence
NZ_ABZS01000033.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_135, whole genome shotgun sequence
NZ_ABZS01000136.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_226, whole genome shotgun sequence
NZ_ABZS01000185.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_60, whole genome shotgun sequence
NZ_ABZS01000071.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_114, whole genome shotgun sequence
NZ_ABZS01000117.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_34, whole genome shotgun sequence
NZ_ABZS01000038.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_57, whole genome shotgun sequence
NZ_ABZS01000016.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_10, whole genome shotgun sequence
NZ_ABZS01000164.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_24, whole genome shotgun sequence
NZ_ABZS01000100.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_170, whole genome shotgun sequence
NZ_ABZS01000073.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_123, whole genome shotgun sequence
NZ_ABZS01000139.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_6, whole genome shotgun sequence
NZ_ABZS01000218.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_201, whole genome shotgun sequence
NZ_ABZS01000084.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_75, whole genome shotgun sequence
NZ_ABZS01000119.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_33, whole genome shotgun sequence
NZ_ABZS01000082.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_30, whole genome shotgun sequence
NZ_ABZS01000070.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_153, whole genome shotgun sequence
NZ_ABZS01000125.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_107, whole genome shotgun sequence
NZ_ABZS01000054.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_66, whole genome shotgun sequence
NZ_ABZS01000021.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_16, whole genome shotgun sequence
NZ_ABZS01000204.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_104, whole genome shotgun sequence
NZ_ABZS01000183.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_223, whole genome shotgun sequence
NZ_ABZS01000012.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_26, whole genome shotgun sequence
NZ_ABZS01000006.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_150, whole genome shotgun sequence
NZ_ABZS01000043.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_146, whole genome shotgun sequence
NZ_ABZS01000182.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_219, whole genome shotgun sequence
NZ_ABZS01000104.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_36, whole genome shotgun sequence
NZ_ABZS01000226.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_86, whole genome shotgun sequence
NZ_ABZS01000150.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_222, whole genome shotgun sequence
NZ_ABZS01000109.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_197, whole genome shotgun sequence
NZ_ABZS01000159.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_15, whole genome shotgun sequence
NZ_ABZS01000039.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_2, whole genome shotgun sequence
NZ_ABZS01000123.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_228, whole genome shotgun sequence
NZ_ABZS01000211.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_48, whole genome shotgun sequence
NZ_ABZS01000085.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_167, whole genome shotgun sequence
NZ_ABZS01000198.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_224, whole genome shotgun sequence
NZ_ABZS01000066.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_45, whole genome shotgun sequence
NZ_ABZS01000169.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_126, whole genome shotgun sequence
NZ_ABZS01000197.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_27, whole genome shotgun sequence
NZ_ABZS01000225.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_176, whole genome shotgun sequence
NZ_ABZS01000144.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_38, whole genome shotgun sequence
NZ_ABZS01000063.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_144, whole genome shotgun sequence
NZ_ABZS01000120.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_209, whole genome shotgun sequence
NZ_ABZS01000205.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_187, whole genome shotgun sequence
NZ_ABZS01000023.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_102, whole genome shotgun sequence
NZ_ABZS01000217.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_173, whole genome shotgun sequence
NZ_ABZS01000088.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_161, whole genome shotgun sequence
NZ_ABZS01000105.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_221, whole genome shotgun sequence
NZ_ABZS01000209.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_158, whole genome shotgun sequence
NZ_ABZS01000203.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_106, whole genome shotgun sequence
NZ_ABZS01000171.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_87, whole genome shotgun sequence
NZ_ABZS01000227.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_49, whole genome shotgun sequence
NZ_ABZS01000093.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_122, whole genome shotgun sequence
NZ_ABZS01000146.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_42, whole genome shotgun sequence
NZ_ABZS01000101.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_91, whole genome shotgun sequence
NZ_ABZS01000078.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_40, whole genome shotgun sequence
NZ_ABZS01000116.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_111, whole genome shotgun sequence
NZ_ABZS01000034.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_159, whole genome shotgun sequence
NZ_ABZS01000011.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_121, whole genome shotgun sequence
NZ_ABZS01000213.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_186, whole genome shotgun sequence
NZ_ABZS01000188.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_78, whole genome shotgun sequence
NZ_ABZS01000163.1 Sulfurihydrogenibium yellowstonense SS-5 gcontig_83, whole genome shotgun sequence
NC_005027.1 Rhodopirellula baltica SH 1 chromosome, complete genome
NC_005090.1 Wolinella succinogenes DSM 1740, complete genome
NZ_AOHU01000030.1 Haloferax volcanii DS2 contig_30, whole genome shotgun sequence
NZ_AOHU01000038.1 Haloferax volcanii DS2 contig_38, whole genome shotgun sequence
NZ_AOHU01000024.1 Haloferax volcanii DS2 contig_24, whole genome shotgun sequence
NZ_AOHU01000065.1 Haloferax volcanii DS2 contig_65, whole genome shotgun sequence
NZ_AOHU01000025.1 Haloferax volcanii DS2 contig_25, whole genome shotgun sequence
NZ_AOHU01000036.1 Haloferax volcanii DS2 contig_36, whole genome shotgun sequence
NZ_AOHU01000086.1 Haloferax volcanii DS2 contig_86, whole genome shotgun sequence
NZ_AOHU01000109.1 Haloferax volcanii DS2 contig_109, whole genome shotgun sequence
NZ_AOHU01000051.1 Haloferax volcanii DS2 contig_51, whole genome shotgun sequence
NZ_AOHU01000016.1 Haloferax volcanii DS2 contig_16, whole genome shotgun sequence
NZ_AOHU01000114.1 Haloferax volcanii DS2 contig_114, whole genome shotgun sequence
NZ_AOHU01000097.1 Haloferax volcanii DS2 contig_97, whole genome shotgun sequence
NZ_AOHU01000095.1 Haloferax volcanii DS2 contig_95, whole genome shotgun sequence
NZ_AOHU01000046.1 Haloferax volcanii DS2 contig_46, whole genome shotgun sequence
NZ_AOHU01000009.1 Haloferax volcanii DS2 contig_9, whole genome shotgun sequence
NZ_AOHU01000093.1 Haloferax volcanii DS2 contig_93, whole genome shotgun sequence
NZ_AOHU01000061.1 Haloferax volcanii DS2 contig_61, whole genome shotgun sequence
NZ_AOHU01000101.1 Haloferax volcanii DS2 contig_101, whole genome shotgun sequence
NZ_AOHU01000054.1 Haloferax volcanii DS2 contig_54, whole genome shotgun sequence
NZ_AOHU01000050.1 Haloferax volcanii DS2 contig_50, whole genome shotgun sequence
NZ_AOHU01000103.1 Haloferax volcanii DS2 contig_103, whole genome shotgun sequence
NZ_AOHU01000081.1 Haloferax volcanii DS2 contig_81, whole genome shotgun sequence
NZ_AOHU01000080.1 Haloferax volcanii DS2 contig_80, whole genome shotgun sequence
NZ_AOHU01000043.1 Haloferax volcanii DS2 contig_43, whole genome shotgun sequence
NZ_AOHU01000084.1 Haloferax volcanii DS2 contig_84, whole genome shotgun sequence
NZ_AOHU01000075.1 Haloferax volcanii DS2 contig_75, whole genome shotgun sequence
NZ_AOHU01000026.1 Haloferax volcanii DS2 contig_26, whole genome shotgun sequence
NZ_AOHU01000099.1 Haloferax volcanii DS2 contig_99, whole genome shotgun sequence
NZ_AOHU01000008.1 Haloferax volcanii DS2 contig_8, whole genome shotgun sequence
NZ_AOHU01000071.1 Haloferax volcanii DS2 contig_71, whole genome shotgun sequence
NZ_AOHU01000113.1 Haloferax volcanii DS2 contig_113, whole genome shotgun sequence
NZ_AOHU01000053.1 Haloferax volcanii DS2 contig_53, whole genome shotgun sequence
NZ_AOHU01000029.1 Haloferax volcanii DS2 contig_29, whole genome shotgun sequence
NZ_AOHU01000034.1 Haloferax volcanii DS2 contig_34, whole genome shotgun sequence
NZ_AOHU01000116.1 Haloferax volcanii DS2 contig_116, whole genome shotgun sequence
NZ_AOHU01000010.1 Haloferax volcanii DS2 contig_10, whole genome shotgun sequence
NZ_AOHU01000119.1 Haloferax volcanii DS2 contig_119, whole genome shotgun sequence
NZ_AOHU01000020.1 Haloferax volcanii DS2 contig_20, whole genome shotgun sequence
NZ_AOHU01000001.1 Haloferax volcanii DS2 contig_1, whole genome shotgun sequence
NZ_AOHU01000059.1 Haloferax volcanii DS2 contig_59, whole genome shotgun sequence
NZ_AOHU01000106.1 Haloferax volcanii DS2 contig_106, whole genome shotgun sequence
NZ_AOHU01000056.1 Haloferax volcanii DS2 contig_56, whole genome shotgun sequence
NZ_AOHU01000079.1 Haloferax volcanii DS2 contig_79, whole genome shotgun sequence
NZ_AOHU01000040.1 Haloferax volcanii DS2 contig_40, whole genome shotgun sequence
NZ_AOHU01000063.1 Haloferax volcanii DS2 contig_63, whole genome shotgun sequence
NZ_AOHU01000096.1 Haloferax volcanii DS2 contig_96, whole genome shotgun sequence
NZ_AOHU01000049.1 Haloferax volcanii DS2 contig_49, whole genome shotgun sequence
NZ_AOHU01000100.1 Haloferax volcanii DS2 contig_100, whole genome shotgun sequence
NZ_AOHU01000067.1 Haloferax volcanii DS2 contig_67, whole genome shotgun sequence
NZ_AOHU01000022.1 Haloferax volcanii DS2 contig_22, whole genome shotgun sequence
NZ_AOHU01000076.1 Haloferax volcanii DS2 contig_76, whole genome shotgun sequence
NZ_AOHU01000090.1 Haloferax volcanii DS2 contig_90, whole genome shotgun sequence
NZ_AOHU01000005.1 Haloferax volcanii DS2 contig_5, whole genome shotgun sequence
NZ_AOHU01000057.1 Haloferax volcanii DS2 contig_57, whole genome shotgun sequence
NZ_AOHU01000070.1 Haloferax volcanii DS2 contig_70, whole genome shotgun sequence
NZ_AOHU01000048.1 Haloferax volcanii DS2 contig_48, whole genome shotgun sequence
NZ_AOHU01000108.1 Haloferax volcanii DS2 contig_108, whole genome shotgun sequence
NZ_AOHU01000072.1 Haloferax volcanii DS2 contig_72, whole genome shotgun sequence
NZ_AOHU01000111.1 Haloferax volcanii DS2 contig_111, whole genome shotgun sequence
NZ_AOHU01000055.1 Haloferax volcanii DS2 contig_55, whole genome shotgun sequence
NZ_AOHU01000085.1 Haloferax volcanii DS2 contig_85, whole genome shotgun sequence
NZ_AOHU01000110.1 Haloferax volcanii DS2 contig_110, whole genome shotgun sequence
NZ_AOHU01000017.1 Haloferax volcanii DS2 contig_17, whole genome shotgun sequence
NZ_AOHU01000091.1 Haloferax volcanii DS2 contig_91, whole genome shotgun sequence
NZ_AOHU01000078.1 Haloferax volcanii DS2 contig_78, whole genome shotgun sequence
NZ_AOHU01000082.1 Haloferax volcanii DS2 contig_82, whole genome shotgun sequence
NZ_AOHU01000052.1 Haloferax volcanii DS2 contig_52, whole genome shotgun sequence
NZ_AOHU01000035.1 Haloferax volcanii DS2 contig_35, whole genome shotgun sequence
NZ_AOHU01000007.1 Haloferax volcanii DS2 contig_7, whole genome shotgun sequence
NZ_AOHU01000045.1 Haloferax volcanii DS2 contig_45, whole genome shotgun sequence
NZ_AOHU01000002.1 Haloferax volcanii DS2 contig_2, whole genome shotgun sequence
NZ_AOHU01000107.1 Haloferax volcanii DS2 contig_107, whole genome shotgun sequence
NZ_AOHU01000102.1 Haloferax volcanii DS2 contig_102, whole genome shotgun sequence
NZ_AOHU01000031.1 Haloferax volcanii DS2 contig_31, whole genome shotgun sequence
NZ_AOHU01000118.1 Haloferax volcanii DS2 contig_118, whole genome shotgun sequence
NZ_AOHU01000014.1 Haloferax volcanii DS2 contig_14, whole genome shotgun sequence
NZ_AOHU01000083.1 Haloferax volcanii DS2 contig_83, whole genome shotgun sequence
NZ_AOHU01000098.1 Haloferax volcanii DS2 contig_98, whole genome shotgun sequence
NZ_AOHU01000032.1 Haloferax volcanii DS2 contig_32, whole genome shotgun sequence
NZ_AOHU01000105.1 Haloferax volcanii DS2 contig_105, whole genome shotgun sequence
NZ_AOHU01000060.1 Haloferax volcanii DS2 contig_60, whole genome shotgun sequence
NZ_AOHU01000021.1 Haloferax volcanii DS2 contig_21, whole genome shotgun sequence
NZ_AOHU01000011.1 Haloferax volcanii DS2 contig_11, whole genome shotgun sequence
NZ_AOHU01000039.1 Haloferax volcanii DS2 contig_39, whole genome shotgun sequence
NZ_AOHU01000015.1 Haloferax volcanii DS2 contig_15, whole genome shotgun sequence
NZ_AOHU01000066.1 Haloferax volcanii DS2 contig_66, whole genome shotgun sequence
